IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmount,Target
1094870.0,1,0.63,C,5,2,62,58,B2,'Diesel',214,R26,292.22,463.8412698412699
1094886.0,1,0.66,E,6,2,57,50,B1,'Diesel',3317,R93,1128.0,1709.090909090909
1094921.0,1,0.34,C,6,13,25,80,B13,'Regular',214,R26,175.78,517.0
1094937.0,1,1.0,A,4,13,32,58,B1,'Regular',44,R24,1037.64,1037.64
1094960.0,1,0.85,A,8,14,41,118,B1,'Regular',26,R26,1128.12,1327.1999999999998
1094963.0,1,1.0,C,10,6,45,50,B2,'Regular',313,R25,206.65,206.65
1094979.0,1,1.0,C,7,17,38,50,B1,'Regular',214,R26,900.82,900.82
1094986.0,1,0.92,B,6,5,22,80,B3,'Diesel',84,R26,2330.31,2532.945652173913
1095122.0,1,0.97,A,5,1,66,50,B2,'Regular',26,R24,1128.0,1162.8865979381444
1095149.0,1,0.54,A,7,14,50,50,B11,'Regular',27,R24,224.2,415.18518518518516
1095216.0,1,0.47,F,6,7,52,50,B1,'Diesel',27000,R11,4925.76,10480.340425531916
1095241.0,1,1.0,E,5,2,54,57,B1,'Diesel',9307,R82,70.2,70.2
1095262.0,1,0.24,E,6,8,26,50,B3,'Regular',2051,R82,1767.98,7366.583333333334
1095300.0,1,0.1,B,5,1,21,90,B3,'Diesel',97,R82,1193.88,11938.800000000001
1095305.0,1,0.56,E,6,9,37,51,B3,'Diesel',9307,R82,14776.37,26386.375
1095336.0,1,1.0,E,10,6,42,50,B11,'Regular',9307,R82,173.21,173.21
1095376.0,1,1.0,E,6,14,64,50,B1,'Diesel',2897,R82,106.71,106.71
1095424.0,1,0.78,E,6,10,34,64,B1,'Diesel',8549,R82,1128.12,1446.3076923076922
1095431.0,1,0.64,E,10,12,36,57,B3,'Regular',8549,R82,2095.09,3273.578125
1095432.0,1,0.35,E,11,6,36,83,B1,'Diesel',8549,R82,1128.0,3222.857142857143
1095440.0,1,0.31,E,6,8,52,50,B2,'Diesel',3657,R82,1232.03,3974.290322580645
1095516.0,1,1.0,B,6,12,41,50,B4,'Regular',56,R53,101.75,101.75
1095536.0,1,1.0,E,9,2,45,68,B12,'Regular',4087,R53,1128.0,1128.0
1095623.0,1,1.0,E,11,5,46,50,B6,'Regular',4087,R53,1128.0,1128.0
1095626.0,1,1.0,E,7,1,44,50,B12,'Regular',4087,R53,1128.0,1128.0
1095668.0,1,1.0,C,6,6,32,58,B3,'Diesel',191,R53,1829.39,1829.39
1095735.0,1,0.58,C,7,13,35,76,B2,'Diesel',298,R24,992.96,1712.0000000000002
1095800.0,1,0.44,C,6,4,63,71,B2,'Diesel',106,R24,1128.12,2563.9090909090905
1095817.0,1,0.6,C,7,5,41,50,B5,'Regular',298,R24,3430.15,5716.916666666667
1095826.0,1,1.0,B,7,9,21,85,B3,'Regular',78,R24,426.86,426.86
1095870.0,1,1.0,D,6,14,38,51,B2,'Diesel',1313,R24,787.15,787.15
1095882.0,1,0.57,B,5,12,29,85,B5,'Diesel',78,R24,847.67,1487.140350877193
1095989.0,1,0.89,C,11,2,52,50,B11,'Diesel',135,R31,100.04,112.40449438202248
1096057.0,1,0.62,B,6,12,44,50,B1,'Diesel',65,R31,423.46,683.0
1096194.0,1,1.0,C,7,7,76,50,B1,'Regular',182,R24,1128.12,1128.12
1096199.0,1,0.46,A,7,2,41,50,B2,'Diesel',14,R24,1128.0,2452.173913043478
1096218.0,1,1.0,A,12,8,61,50,B12,'Diesel',45,R21,82.05,82.05
1096298.0,1,0.44,A,6,26,20,100,B1,'Regular',13,R24,1157.68,2631.090909090909
1096349.0,1,1.0,C,9,11,57,52,B13,'Regular',182,R24,1128.0,1128.0
1096427.0,1,0.41,A,6,9,20,95,B1,'Diesel',8,R83,1760.27,4293.341463414635
1096433.0,1,0.38,A,9,13,80,80,B2,'Regular',11,R24,1354.73,3565.0789473684213
1096484.0,1,1.0,A,6,7,21,118,B2,'Diesel',29,R52,1323.71,1323.71
1096517.0,1,0.02,A,6,12,46,50,B1,'Diesel',47,R91,1128.0,56400.0
1096534.0,1,1.0,C,5,7,70,50,B1,'Regular',379,R53,1128.0,1128.0
1096541.0,1,0.43,D,10,18,59,85,B2,'Diesel',567,R53,1128.12,2623.53488372093
1096553.0,1,0.55,C,9,10,44,50,B1,'Regular',394,R53,234.32,426.0363636363636
1096564.0,1,0.21,C,9,3,37,50,B1,'Diesel',162,R93,1128.12,5372.0
1096581.0,1,0.34,C,7,15,25,80,B2,'Diesel',265,R53,1121.22,3297.705882352941
1096583.0,1,0.25,B,4,12,47,50,B3,'Diesel',81,R53,201.35,805.4
1096628.0,1,1.0,D,4,3,30,64,B6,'Regular',704,R11,558.0,558.0
1096651.0,1,0.82,C,9,14,32,80,B1,'Regular',174,R31,1128.12,1375.7560975609756
1096682.0,2,1.0,C,7,7,55,62,B1,'Regular',319,R24,1128.0,1128.0
1096682.0,2,1.0,C,7,7,55,62,B1,'Regular',319,R24,1128.12,1128.12
1096697.0,1,0.36,C,5,12,21,100,B2,'Diesel',312,R24,1417.06,3936.277777777778
1096719.0,1,0.02,A,7,8,40,50,B1,'Regular',45,R53,1464.41,73220.5
1096763.0,1,1.0,C,4,12,27,90,B2,'Regular',319,R24,255013.03,255013.03
1096829.0,1,0.25,C,5,9,44,52,B3,'Diesel',137,R93,1128.12,4512.48
1096898.0,1,1.0,B,11,11,60,50,B2,'Regular',70,R91,78.58,78.58
1096928.0,1,0.76,C,6,2,35,50,B3,'Regular',388,R24,612.52,805.9473684210526
1096951.0,1,0.63,C,4,5,50,50,B1,'Regular',124,R24,1128.0,1790.4761904761904
1096958.0,2,1.0,E,4,11,53,90,B1,'Diesel',2139,R11,1128.12,1128.12
1096958.0,2,1.0,E,4,11,53,90,B1,'Diesel',2139,R11,2050.51,2050.51
1097008.0,1,0.24,C,5,1,27,64,B2,'Diesel',123,R23,761.12,3171.3333333333335
1097012.0,1,1.0,E,6,5,60,95,B5,'Diesel',5460,R11,1128.12,1128.12
1097055.0,1,1.0,B,6,1,30,63,B1,'Diesel',62,R11,2748.92,2748.92
1097057.0,1,1.0,D,9,15,23,125,B1,'Regular',856,R24,1128.0,1128.0
1097105.0,1,0.15,D,9,10,20,100,B1,'Regular',856,R24,1128.12,7520.799999999999
1097205.0,1,0.84,A,8,14,20,118,B11,'Regular',38,R24,1128.12,1343.0
1097228.0,2,0.81,A,4,9,22,118,B1,'Diesel',30,R25,1128.09,1392.7037037037035
1097228.0,2,0.81,A,4,9,22,118,B1,'Diesel',30,R25,1128.0,1392.5925925925926
1097245.0,1,0.49,C,9,12,22,85,B2,'Regular',144,R24,183.24,373.9591836734694
1097247.0,1,0.75,C,5,9,48,93,B3,'Diesel',259,R24,1128.12,1504.1599999999999
1097264.0,1,0.75,E,5,10,36,85,B2,'Diesel',2399,R24,92.29,123.05333333333334
1097271.0,1,0.07,C,6,11,57,50,B2,'Diesel',140,R24,1706.65,24380.714285714286
1097272.0,1,0.7,C,4,0,28,80,B12,'Regular',387,R23,83.51,119.30000000000001
1097286.0,1,0.25,C,5,12,49,50,B2,'Diesel',190,R53,636.89,2547.56
1097301.0,1,1.0,B,4,8,45,138,B2,'Regular',94,R53,1128.12,1128.12
1097373.0,1,0.58,B,6,1,71,50,B4,'Regular',94,R53,925.71,1596.0517241379312
1097387.0,1,1.0,B,7,14,61,50,B10,'Regular',70,R53,1128.0,1128.0
1097391.0,2,0.89,C,4,15,49,62,B5,'Regular',229,R53,1128.12,1267.5505617977526
1097391.0,2,0.89,C,4,15,49,62,B5,'Regular',229,R53,1128.12,1267.5505617977526
1097398.0,2,0.52,C,5,16,27,125,B1,'Regular',229,R53,427.0,821.1538461538461
1097398.0,2,0.52,C,5,16,27,125,B1,'Regular',229,R53,1128.0,2169.230769230769
1097418.0,1,1.0,B,9,12,33,106,B2,'Regular',94,R53,595.53,595.53
1097419.0,1,0.24,C,7,10,53,50,B5,'Regular',229,R53,1128.12,4700.5
1097420.0,1,0.96,C,5,14,46,50,B1,'Diesel',229,R53,1128.0,1175.0
1097422.0,1,0.93,C,7,16,45,57,B2,'Regular',229,R53,1128.0,1212.9032258064515
1097423.0,1,0.21,C,9,15,49,50,B13,'Regular',190,R53,688.03,3276.3333333333335
1097439.0,1,0.64,C,5,5,26,91,B2,'Regular',229,R53,1128.12,1762.6874999999998
1097500.0,1,0.86,A,8,19,60,50,B1,'Regular',13,R24,1128.12,1311.767441860465
1097504.0,1,0.25,A,4,10,37,57,B1,'Diesel',17,R24,4945.1,19780.4
1097537.0,1,1.0,A,6,9,43,76,B12,'Diesel',24,R24,1609.16,1609.16
1097643.0,1,0.32,E,7,14,22,100,B1,'Regular',2715,R24,1628.12,5087.875
1097680.0,1,0.87,B,10,1,33,63,B12,'Diesel',71,R82,1128.12,1296.6896551724137
1097717.0,1,0.99,E,7,8,27,118,B2,'Regular',3274,R11,4695.11,4742.535353535353
1097726.0,2,0.24,D,6,9,30,76,B1,'Diesel',575,R53,1128.12,4700.5
1097726.0,2,0.24,D,6,9,30,76,B1,'Diesel',575,R53,1128.12,4700.5
1097804.0,1,0.21,C,5,4,27,90,B2,'Diesel',192,R24,1128.12,5372.0
1097818.0,1,1.0,C,4,2,37,50,B2,'Regular',300,R26,62.51,62.51
1097844.0,1,1.0,C,5,3,30,80,B1,'Regular',192,R24,1594.44,1594.44
1097877.0,1,0.61,C,4,9,20,95,B5,'Regular',115,R24,6820.0,11180.327868852459
1097932.0,1,1.0,B,4,5,36,50,B1,'Regular',64,R24,39.02,39.02
1097947.0,1,0.9,C,4,8,39,51,B6,'Regular',115,R24,302.65,336.27777777777777
1097975.0,1,0.03,C,5,5,19,100,B2,'Diesel',118,R24,93.95,3131.666666666667
1097988.0,1,1.0,C,6,3,45,56,B1,'Regular',282,R24,100.35,100.35
1098017.0,1,0.83,C,5,7,22,95,B3,'Diesel',115,R24,617.53,744.0120481927711
1098070.0,1,0.98,A,5,14,21,95,B2,'Diesel',46,R24,76.63,78.1938775510204
1098071.0,2,0.61,B,4,7,22,100,B2,'Regular',51,R24,1128.12,1849.3770491803277
1098071.0,2,0.61,B,4,7,22,100,B2,'Regular',51,R24,1053.93,1727.754098360656
1098080.0,1,0.32,E,7,9,36,95,B2,'Regular',6284,R11,3040.5,9501.5625
1098086.0,1,0.69,A,7,19,65,50,B1,'Regular',30,R24,2559.56,3709.507246376812
1098118.0,1,1.0,A,5,10,47,71,B2,'Diesel',23,R24,3623.2,3623.2
1098123.0,1,1.0,B,5,1,43,50,B2,'Diesel',57,R24,1128.12,1128.12
1098172.0,1,1.0,E,4,1,22,80,B3,'Diesel',2044,R24,17073.31,17073.31
1098221.0,1,1.0,E,4,2,30,75,B1,'Regular',3103,R82,1128.12,1128.12
1098277.0,1,1.0,B,5,1,58,75,B1,'Diesel',57,R24,1128.0,1128.0
1098349.0,1,0.58,A,7,10,35,68,B1,'Regular',11,R24,35326.79,60908.25862068966
1098360.0,1,0.99,A,7,12,42,53,B1,'Regular',13,R24,1128.12,1139.5151515151515
1098399.0,1,1.0,C,6,6,31,61,B2,'Diesel',378,R82,1128.12,1128.12
1098470.0,1,1.0,C,7,11,29,50,B2,'Diesel',135,R82,331.16,331.16
1098490.0,1,0.18,D,5,4,56,50,B2,'Diesel',1110,R82,82.41,457.8333333333333
1098500.0,1,0.59,C,4,16,36,51,B1,'Regular',226,R82,2990.98,5069.457627118644
1098509.0,1,1.0,B,7,4,68,50,B1,'Regular',70,R82,1128.0,1128.0
1098512.0,1,1.0,C,6,2,75,50,B1,'Diesel',478,R82,1832.44,1832.44
1098521.0,1,1.0,C,7,11,47,58,B1,'Regular',102,R72,1128.12,1128.12
1098535.0,1,0.86,B,13,14,31,64,B1,'Diesel',96,R82,1128.0,1311.6279069767443
1098551.0,1,1.0,C,6,2,29,51,B4,'Diesel',173,R82,74.94,74.94
1098582.0,1,1.0,D,5,2,50,50,B2,'Diesel',854,R82,34.7,34.7
1098697.0,1,1.0,E,4,15,76,50,B2,'Regular',3688,R82,308.87,308.87
1098700.0,1,1.0,E,6,8,53,62,B13,'Diesel',3430,R82,1128.12,1128.12
1098735.0,1,0.72,B,7,8,50,50,B2,'Regular',73,R82,2216.05,3077.8472222222226
1098742.0,1,0.41,C,4,3,50,50,B1,'Regular',478,R82,141.3,344.63414634146346
1098806.0,1,1.0,D,5,17,43,81,B2,'Regular',1054,R24,1128.0,1128.0
1098838.0,1,1.0,D,8,11,38,62,B10,'Diesel',1054,R24,1128.12,1128.12
1098857.0,1,1.0,B,9,2,73,65,B4,'Diesel',72,R24,629.01,629.01
1098893.0,1,0.46,D,7,12,38,80,B1,'Regular',1054,R24,70.74,153.78260869565216
1098917.0,1,1.0,C,8,10,58,62,B10,'Diesel',126,R24,1128.12,1128.12
1098946.0,1,0.41,D,7,11,40,72,B2,'Diesel',1054,R24,543.3,1325.121951219512
1099030.0,1,0.13,D,8,5,29,90,B2,'Regular',1054,R24,1128.12,8677.846153846152
1099093.0,1,0.93,D,9,15,67,132,B10,'Diesel',1054,R24,1128.0,1212.9032258064515
1099105.0,1,0.69,D,9,16,35,95,B2,'Diesel',1054,R24,356.14,516.1449275362319
1099106.0,1,0.3,D,7,8,35,101,B2,'Regular',1054,R24,1065.98,3553.266666666667
1099148.0,1,0.97,A,4,14,77,62,B14,'Regular',49,R24,2256.0,2325.773195876289
1099195.0,1,1.0,C,9,8,29,112,B2,'Regular',295,R24,1128.12,1128.12
1099206.0,1,0.99,D,7,4,34,59,B1,'Diesel',1054,R24,367.92,371.6363636363637
1099215.0,1,0.75,D,5,5,57,70,B3,'Diesel',568,R24,65.27,87.02666666666666
1099272.0,1,0.86,D,7,6,37,76,B13,'Diesel',1054,R24,1128.12,1311.767441860465
1099281.0,1,0.37,D,7,6,51,57,B11,'Diesel',1054,R24,2756.66,7450.4324324324325
1099329.0,1,1.0,D,5,11,36,106,B2,'Diesel',1054,R24,432.69,432.69
1099352.0,1,0.29,C,4,9,31,75,B2,'Regular',176,R24,1128.12,3890.0689655172414
1099366.0,1,0.1,D,4,16,26,95,B1,'Regular',1054,R24,1128.0,11280.0
1099411.0,1,1.0,D,5,1,47,50,B10,'Diesel',1054,R24,1149.54,1149.54
1099421.0,1,0.09,D,6,8,33,72,B6,'Diesel',1185,R42,2198.77,24430.777777777777
1099434.0,1,0.27,D,6,1,41,53,B1,'Diesel',1054,R24,1128.0,4177.777777777777
1099497.0,2,0.69,E,7,14,43,50,B2,'Diesel',5328,R31,6114.5,8861.594202898552
1099497.0,2,0.69,E,7,14,43,50,B2,'Diesel',5328,R31,389.27,564.1594202898551
1099563.0,1,0.08,B,7,4,48,55,B2,'Diesel',84,R31,13236.68,165458.5
1099570.0,1,1.0,B,5,3,38,55,B2,'Regular',60,R31,1128.0,1128.0
1099587.0,2,0.77,D,6,1,19,95,B2,'Regular',817,R31,2286.38,2969.3246753246754
1099587.0,2,0.77,D,6,1,19,95,B2,'Regular',817,R31,3575.75,4643.831168831169
1099591.0,1,0.25,C,7,13,35,76,B5,'Diesel',330,R31,13518.75,54075.0
1099690.0,1,1.0,E,5,7,22,50,B4,'Diesel',3744,R93,201.93,201.93
1099801.0,1,0.27,E,7,6,39,54,B1,'Diesel',3744,R93,2004.2,7422.962962962963
1099823.0,1,1.0,E,4,19,24,132,B1,'Regular',3744,R93,1128.12,1128.12
1099869.0,1,0.96,E,5,7,35,68,B5,'Diesel',3744,R93,23.8,24.791666666666668
1099879.0,1,0.48,E,6,7,46,50,B3,'Regular',2715,R93,1128.12,2350.25
1099910.0,1,0.28,D,4,13,23,95,B2,'Regular',613,R93,1128.12,4028.999999999999
1099922.0,1,0.41,E,7,6,54,76,B2,'Regular',3317,R93,419.5,1023.1707317073171
1099942.0,1,0.26,D,4,3,62,50,B6,'Regular',883,R93,1747.32,6720.461538461538
1099981.0,1,0.31,C,5,2,34,50,B1,'Diesel',263,R82,1417.59,4572.870967741936
1099982.0,1,0.68,C,5,2,34,50,B1,'Diesel',263,R82,115.69,170.13235294117646
1099987.0,1,1.0,E,6,4,57,68,B1,'Diesel',9307,R82,11780.96,11780.96
1100051.0,1,1.0,E,6,4,27,101,B2,'Diesel',9307,R82,144.66,144.66
1100076.0,1,1.0,C,5,2,33,55,B2,'Diesel',442,R82,1128.12,1128.12
1100093.0,2,0.92,E,4,1,51,68,B1,'Regular',3628,R82,85.69,93.14130434782608
1100093.0,2,0.92,E,4,1,51,68,B1,'Regular',3628,R82,1128.0,1226.086956521739
1100108.0,1,0.35,C,5,4,35,54,B1,'Diesel',235,R82,1614.54,4612.971428571429
1100128.0,1,1.0,E,7,10,43,50,B1,'Regular',2051,R82,1067.15,1067.15
1100130.0,1,0.28,E,5,10,43,50,B5,'Diesel',2051,R82,1128.12,4028.999999999999
1100136.0,1,0.8,C,8,14,39,58,B1,'Diesel',443,R82,138.06,172.575
1100156.0,1,1.0,D,6,1,57,50,B2,'Diesel',738,R82,1128.0,1128.0
1100165.0,1,0.32,D,6,9,62,50,B2,'Diesel',1381,R82,2956.39,9238.71875
1100174.0,1,1.0,D,14,8,39,50,B3,'Regular',1250,R93,1543.4,1543.4
1100241.0,1,1.0,D,5,11,46,58,B2,'Diesel',1871,R82,1128.0,1128.0
1100261.0,1,0.36,E,6,8,60,50,B2,'Diesel',8549,R82,1073.51,2981.972222222222
1100273.0,1,0.94,A,5,1,48,69,B1,'Diesel',15,R72,922.94,981.8510638297873
1100282.0,1,0.45,E,6,12,44,90,B2,'Diesel',3857,R72,1128.12,2506.933333333333
1100299.0,1,1.0,D,7,12,40,50,B1,'Regular',878,R72,1265.31,1265.31
1100383.0,1,1.0,B,6,7,61,50,B2,'Diesel',52,R72,3109.08,3109.08
1100408.0,1,0.23,A,4,19,48,50,B1,'Regular',15,R72,1128.12,4904.869565217391
1100446.0,1,1.0,E,6,3,39,54,B5,'Diesel',3857,R72,704.57,704.57
1100473.0,1,1.0,C,4,7,49,50,B2,'Diesel',413,R72,181.4,181.4
1100487.0,1,1.0,B,7,6,50,85,B2,'Diesel',72,R72,1128.12,1128.12
1100489.0,1,0.55,E,4,11,50,62,B1,'Diesel',2906,R72,152.45,277.18181818181813
1100518.0,1,0.55,D,8,10,46,50,B2,'Regular',1445,R72,1128.0,2050.9090909090905
1100525.0,2,1.0,E,7,6,39,62,B3,'Regular',4348,R72,1128.12,1128.12
1100525.0,2,1.0,E,7,6,39,62,B3,'Regular',4348,R72,1128.0,1128.0
1100527.0,1,1.0,D,5,7,48,50,B1,'Regular',1055,R72,243.08,243.08
1100618.0,1,1.0,D,7,5,38,55,B1,'Diesel',1882,R72,5437.53,5437.53
1100641.0,1,1.0,D,7,9,45,50,B11,'Diesel',1445,R72,450.66,450.66
1100708.0,1,1.0,C,5,1,61,69,B2,'Regular',262,R53,1128.12,1128.12
1100748.0,1,0.74,D,6,4,45,50,B2,'Diesel',617,R53,1128.12,1524.4864864864865
1100755.0,1,0.17,D,5,11,49,50,B2,'Diesel',644,R53,1128.0,6635.294117647059
1100785.0,1,1.0,B,4,5,47,50,B5,'Regular',94,R53,1128.12,1128.12
1100797.0,1,0.91,D,7,1,44,50,B10,'Diesel',617,R53,1128.12,1239.6923076923076
1100830.0,1,0.01,D,8,6,54,50,B6,'Diesel',644,R53,1128.12,112811.99999999999
1100861.0,1,0.83,A,5,4,36,62,B3,'Diesel',46,R53,1128.0,1359.0361445783133
1100900.0,1,0.66,D,9,0,26,72,B10,'Diesel',634,R53,2053.22,3110.9393939393935
1100916.0,1,0.21,C,7,3,53,50,B1,'Regular',139,R53,13.76,65.52380952380952
1100946.0,1,1.0,A,7,11,57,50,B3,'Regular',30,R24,65.63,65.63
1101057.0,1,0.47,B,6,2,34,50,B6,'Diesel',89,R22,1064.93,2265.8085106382982
1101078.0,1,1.0,B,4,3,23,90,B2,'Diesel',63,R22,4885.8,4885.8
1101145.0,1,0.63,E,5,5,42,63,B3,'Regular',7259,R31,1128.12,1790.6666666666665
1101205.0,1,1.0,A,7,21,28,90,B2,'Diesel',18,R22,1128.0,1128.0
1101262.0,1,1.0,C,7,3,31,60,B3,'Diesel',105,R22,505.47,505.47
1101281.0,1,0.36,E,6,9,34,112,B1,'Regular',2740,R22,76.39,212.19444444444446
1101286.0,1,0.43,E,5,6,23,90,B1,'Regular',2740,R22,1128.0,2623.2558139534885
1101298.0,1,0.81,D,9,6,39,50,B3,'Regular',824,R91,2567.76,3170.0740740740744
1101315.0,1,1.0,D,11,1,45,58,B11,'Diesel',1862,R31,794.01,794.01
1101344.0,1,1.0,E,7,13,42,62,B2,'Regular',8549,R82,1128.12,1128.12
1101348.0,1,1.0,D,5,3,26,80,B2,'Regular',863,R82,123.15,123.15
1101392.0,1,0.75,C,5,5,49,62,B6,'Regular',182,R82,1128.12,1504.1599999999999
1101396.0,1,0.65,C,8,10,20,100,B12,'Regular',242,R82,9692.83,14912.046153846153
1101408.0,1,0.25,D,6,16,27,100,B4,'Regular',1482,R82,90.25,361.0
1101419.0,1,0.6,C,7,4,46,118,B2,'Diesel',416,R82,1128.12,1880.1999999999998
1101423.0,1,0.03,C,6,0,21,90,B1,'Regular',182,R82,3784.65,126155.00000000001
1101437.0,1,0.5,D,5,6,57,68,B2,'Regular',1482,R82,1886.57,3773.14
1101475.0,1,0.11,D,4,20,57,50,B1,'Regular',653,R82,1625.32,14775.636363636362
1101507.0,1,0.18,E,7,8,27,64,B2,'Regular',2472,R82,4249.03,23605.722222222223
1101518.0,1,1.0,E,6,14,47,85,B5,'Regular',5449,R82,1128.12,1128.12
1101532.0,1,1.0,D,8,1,57,50,B3,'Regular',553,R82,1961.25,1961.25
1101546.0,1,0.75,E,7,9,52,80,B1,'Diesel',5449,R82,1128.12,1504.1599999999999
1101551.0,1,1.0,C,5,12,19,90,B2,'Diesel',113,R82,846.95,846.95
1101558.0,1,1.0,C,4,2,62,50,B6,'Regular',116,R82,1028.04,1028.04
1101560.0,1,1.0,C,8,4,62,50,B10,'Diesel',116,R82,72.55,72.55
1101617.0,1,1.0,D,5,1,46,62,B2,'Diesel',555,R82,1128.0,1128.0
1101623.0,2,0.29,B,6,9,38,64,B3,'Diesel',73,R82,3230.3,11138.96551724138
1101623.0,2,0.29,B,6,9,38,64,B3,'Diesel',73,R82,1213.83,4185.620689655172
1101653.0,1,0.86,E,4,10,31,95,B4,'Diesel',5449,R82,1128.12,1311.767441860465
1101698.0,1,0.21,A,7,9,29,80,B1,'Diesel',49,R82,1128.12,5372.0
1101711.0,1,0.92,C,10,10,50,77,B13,'Diesel',200,R82,876.38,952.5869565217391
1101719.0,1,1.0,E,5,9,51,55,B2,'Diesel',5449,R82,1031.31,1031.31
1101721.0,1,1.0,C,10,3,28,80,B1,'Regular',316,R82,1569.26,1569.26
1101776.0,1,1.0,D,7,9,50,50,B10,'Diesel',1328,R82,567.91,567.91
1101835.0,2,0.36,C,6,13,36,100,B1,'Regular',131,R82,1128.12,3133.6666666666665
1101835.0,2,0.36,C,6,13,36,100,B1,'Regular',131,R82,1128.12,3133.6666666666665
1101837.0,1,0.95,C,9,0,53,86,B3,'Regular',132,R82,1733.04,1824.2526315789473
1101840.0,1,0.72,D,6,11,51,62,B1,'Diesel',1719,R82,1128.12,1566.8333333333333
1101861.0,1,0.21,D,6,9,30,85,B6,'Diesel',745,R82,1245.57,5931.285714285714
1101867.0,1,0.72,E,5,8,25,95,B1,'Regular',8549,R82,54.45,75.625
1101875.0,1,0.66,A,9,14,46,106,B14,'Regular',47,R82,446.52,676.5454545454545
1101880.0,2,0.21,D,8,15,51,50,B2,'Regular',745,R82,274.41,1306.7142857142858
1101880.0,2,0.21,D,8,15,51,50,B2,'Regular',745,R82,1128.12,5372.0
1101902.0,1,0.37,E,9,8,31,64,B2,'Regular',2252,R82,1515.64,4096.324324324325
1101905.0,1,0.39,C,6,6,31,85,B1,'Diesel',465,R82,3051.36,7824.0
1101947.0,1,1.0,B,6,6,20,100,B3,'Regular',53,R72,1128.12,1128.12
1102002.0,1,0.08,C,4,18,55,90,B1,'Regular',260,R72,1128.12,14101.499999999998
1102021.0,1,0.33,A,12,7,43,50,B4,'Diesel',16,R72,1128.0,3418.181818181818
1102042.0,1,1.0,C,4,8,43,55,B1,'Regular',127,R72,1128.12,1128.12
1102058.0,1,0.57,A,4,10,30,50,B4,'Regular',11,R72,74.76,131.15789473684214
1102096.0,1,0.5,E,4,13,48,88,B3,'Regular',2620,R72,1128.12,2256.24
1102119.0,1,0.36,E,6,7,36,51,B3,'Regular',6570,R11,1693.25,4703.472222222223
1102124.0,1,0.59,E,4,14,35,95,B1,'Regular',2620,R72,803.2,1361.35593220339
1102132.0,1,0.8,C,6,13,52,50,B6,'Diesel',127,R72,1128.0,1410.0
1102142.0,1,1.0,A,5,12,31,51,B5,'Diesel',21,R72,68.92,68.92
1102162.0,1,0.73,C,9,0,83,50,B2,'Regular',240,R72,2256.25,3090.753424657534
1102186.0,1,0.3,A,7,7,26,80,B4,'Regular',26,R72,714.14,2380.4666666666667
1102229.0,1,0.25,D,5,9,21,112,B3,'Diesel',1690,R53,1170.44,4681.76
1102275.0,1,0.64,E,4,0,26,95,B6,'Regular',3021,R53,1128.0,1762.5
1102285.0,1,0.21,E,6,11,46,50,B1,'Diesel',3021,R53,665.08,3167.0476190476193
1102342.0,1,1.0,C,14,8,24,80,B3,'Regular',139,R53,1128.0,1128.0
1102351.0,1,1.0,E,12,21,34,76,B10,'Diesel',3021,R53,84.24,84.24
1102353.0,1,1.0,E,7,14,19,95,B3,'Regular',3021,R53,396.37,396.37
1102364.0,1,0.14,E,9,8,28,100,B11,'Regular',3021,R53,1128.12,8057.999999999998
1102374.0,2,1.0,C,5,2,51,60,B1,'Diesel',172,R72,278.48,278.48
1102374.0,2,1.0,C,5,2,51,60,B1,'Diesel',172,R72,1128.12,1128.12
1102410.0,1,1.0,C,10,13,28,71,B12,'Diesel',282,R24,1128.12,1128.12
1102437.0,2,1.0,B,6,14,28,88,B1,'Diesel',81,R24,1128.12,1128.12
1102437.0,2,1.0,B,6,14,28,88,B1,'Diesel',81,R24,1128.0,1128.0
1102456.0,1,1.0,A,6,12,42,50,B1,'Diesel',19,R24,1128.0,1128.0
1102533.0,1,1.0,A,10,22,71,50,B10,'Diesel',33,R52,1128.0,1128.0
1102537.0,1,1.0,C,7,13,50,67,B1,'Regular',148,R24,9132.27,9132.27
1102569.0,1,0.72,A,4,11,36,64,B1,'Regular',19,R24,679.93,944.3472222222222
1102585.0,1,0.5,C,6,10,43,71,B1,'Diesel',239,R24,976.25,1952.5
1102590.0,1,1.0,B,8,1,46,58,B5,'Diesel',67,R24,1128.12,1128.12
1102623.0,1,0.39,C,6,4,66,50,B2,'Diesel',227,R54,563.17,1444.0256410256409
1102666.0,1,1.0,E,6,2,53,58,B12,'Diesel',4116,R24,65.64,65.64
1102746.0,1,0.33,E,8,18,46,60,B1,'Diesel',4116,R24,1128.12,3418.545454545454
1102747.0,1,0.66,E,10,13,46,93,B2,'Diesel',4116,R24,1128.0,1709.090909090909
1102813.0,1,1.0,E,4,15,39,90,B1,'Regular',4116,R24,1128.0,1128.0
1102865.0,1,1.0,E,9,1,32,74,B13,'Regular',4116,R24,1128.0,1128.0
1102896.0,1,0.52,E,11,14,32,72,B3,'Regular',4116,R24,2153.32,4141.0
1102905.0,1,0.08,D,4,6,28,80,B12,'Regular',1027,R24,2113.14,26414.249999999996
1103012.0,2,1.0,A,4,3,65,54,B1,'Regular',10,R24,1458.62,1458.62
1103012.0,2,1.0,A,4,3,65,54,B1,'Regular',10,R24,1128.12,1128.12
1103033.0,1,0.62,C,6,8,43,50,B1,'Diesel',182,R24,1128.12,1819.548387096774
